recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T057,007,RS_XWC_002_057,RECD2_BATCH06_T057,RECD2_BATCH06_T057:gesture_start,gesture_start,2.784,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T057,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T057_clean_preview.wav,clean_previews/T057_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T057,007,RS_XWC_002_057,RECD2_BATCH06_T057,RECD2_BATCH06_T057:render_anchor,render_anchor,2.784,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T057,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T057_clean_preview.wav,clean_previews/T057_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T057,007,RS_XWC_002_057,RECD2_BATCH06_T057,RECD2_BATCH06_T057:tail_end,tail_end,4.185,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T057,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T057_clean_preview.wav,clean_previews/T057_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T058,008,RS_XWC_002_058,RECD2_BATCH06_T058,RECD2_BATCH06_T058:pre_idle_end,pre_idle_end,0.000,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T058,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T058_clean_preview.wav,clean_previews/T058_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T058,008,RS_XWC_002_058,RECD2_BATCH06_T058,RECD2_BATCH06_T058:gesture_start,gesture_start,0.000,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T058,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T058_clean_preview.wav,clean_previews/T058_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T058,008,RS_XWC_002_058,RECD2_BATCH06_T058,RECD2_BATCH06_T058:render_anchor,render_anchor,0.000,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T058,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T058_clean_preview.wav,clean_previews/T058_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T058,008,RS_XWC_002_058,RECD2_BATCH06_T058,RECD2_BATCH06_T058:tail_end,tail_end,1.526,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T058,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T058_clean_preview.wav,clean_previews/T058_clean_preview.wav,XWC_P09_N01,,AN_THUMB_9_GOU_4_ZHUANG,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T059,009,RS_XWC_002_059,RECD2_BATCH06_T059,RECD2_BATCH06_T059:pre_idle_end,pre_idle_end,0.186,audio_seed,accepted,0,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T059,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T059_clean_preview.wav,clean_previews/T059_clean_preview.wav,XWC_P09_N02,,AN_RING_10_QIAQI,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T059,009,RS_XWC_002_059,RECD2_BATCH06_T059,RECD2_BATCH06_T059:gesture_start,gesture_start,0.236,audio_seed,accepted,0,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T059,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T059_clean_preview.wav,clean_previews/T059_clean_preview.wav,XWC_P09_N02,,AN_RING_10_QIAQI,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch06,T059,009,RS_XWC_002_059,RECD2_BATCH06_T059,RECD2_BATCH06_T059:render_anchor,render_anchor,0.236,audio_seed,accepted,0,true,false,true,true,true,2026-06-20T03:08:19.754736+00:00,T059,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch06_T051-T060.wav,clean_previews/T059_clean_preview.wav,clean_previews/T059_clean_preview.wav,XWC_P09_N02,,AN_RING_10_QIAQI,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
