recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T034,004,RS_XWC_002_034,RECD2_BATCH04_T034,RECD2_BATCH04_T034:tail_end,tail_end,1.441,human_adjusted,accepted,-4000,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T034,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T034_clean_preview.wav,clean_previews/T034_clean_preview.wav,XWC_P05_N04,,AN_RING_10_GOU_1,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T035,005,RS_XWC_002_035,RECD2_BATCH04_T035,RECD2_BATCH04_T035:pre_idle_end,pre_idle_end,0.087,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T035,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T035_clean_preview.wav,clean_previews/T035_clean_preview.wav,XWC_P05_N05,,SAN_TIAO_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T035,005,RS_XWC_002_035,RECD2_BATCH04_T035,RECD2_BATCH04_T035:gesture_start,gesture_start,0.137,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T035,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T035_clean_preview.wav,clean_previews/T035_clean_preview.wav,XWC_P05_N05,,SAN_TIAO_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T035,005,RS_XWC_002_035,RECD2_BATCH04_T035,RECD2_BATCH04_T035:render_anchor,render_anchor,0.137,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T035,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T035_clean_preview.wav,clean_previews/T035_clean_preview.wav,XWC_P05_N05,,SAN_TIAO_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T035,005,RS_XWC_002_035,RECD2_BATCH04_T035,RECD2_BATCH04_T035:tail_end,tail_end,2.449,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T035,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T035_clean_preview.wav,clean_previews/T035_clean_preview.wav,XWC_P05_N05,,SAN_TIAO_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T036,006,RS_XWC_002_036,RECD2_BATCH04_T036,RECD2_BATCH04_T036:pre_idle_end,pre_idle_end,2.117,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T036,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T036_clean_preview.wav,clean_previews/T036_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T036,006,RS_XWC_002_036,RECD2_BATCH04_T036,RECD2_BATCH04_T036:gesture_start,gesture_start,2.217,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T036,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T036_clean_preview.wav,clean_previews/T036_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T036,006,RS_XWC_002_036,RECD2_BATCH04_T036,RECD2_BATCH04_T036:render_anchor,render_anchor,2.267,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T036,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T036_clean_preview.wav,clean_previews/T036_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T036,006,RS_XWC_002_036,RECD2_BATCH04_T036,RECD2_BATCH04_T036:tail_end,tail_end,4.891,human_adjusted,accepted,-500,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T036,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T036_clean_preview.wav,clean_previews/T036_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T037,007,RS_XWC_002_037,RECD2_BATCH04_T037,RECD2_BATCH04_T037:pre_idle_end,pre_idle_end,0.713,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,T037,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T037_clean_preview.wav,clean_previews/T037_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
