recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T061,001,RS_XWC_002_061,RECD2_BATCH07_T061,RECD2_BATCH07_T061:pre_idle_end,pre_idle_end,1.501,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T061,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T061_clean_preview.wav,clean_previews/T061_clean_preview.wav,XWC_P09_N03,,SAN_TIAO_6,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T063,003,RS_XWC_002_063,RECD2_BATCH07_T063,RECD2_BATCH07_T063:tail_end,tail_end,2.798,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T063,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T063_clean_preview.wav,clean_previews/T063_clean_preview.wav,XWC_P09_N04,,AN_RING_10_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,004,RS_XWC_002_064,RECD2_BATCH07_T064,RECD2_BATCH07_T064:pre_idle_end,pre_idle_end,1.010,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T064_clean_preview.wav,clean_previews/T064_clean_preview.wav,XWC_P10_N01,,FAN_SHI_7_GOU_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,004,RS_XWC_002_064,RECD2_BATCH07_T064,RECD2_BATCH07_T064:gesture_start,gesture_start,1.060,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T064_clean_preview.wav,clean_previews/T064_clean_preview.wav,XWC_P10_N01,,FAN_SHI_7_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,004,RS_XWC_002_064,RECD2_BATCH07_T064,RECD2_BATCH07_T064:render_anchor,render_anchor,1.060,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T064_clean_preview.wav,clean_previews/T064_clean_preview.wav,XWC_P10_N01,,FAN_SHI_7_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,004,RS_XWC_002_064,RECD2_BATCH07_T064,RECD2_BATCH07_T064:tail_end,tail_end,3.801,human_adjusted,accepted,-3500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T064_clean_preview.wav,clean_previews/T064_clean_preview.wav,XWC_P10_N01,,FAN_SHI_7_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T065,005,RS_XWC_002_065,RECD2_BATCH07_T065,RECD2_BATCH07_T065:pre_idle_end,pre_idle_end,0.274,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T065,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T065_clean_preview.wav,clean_previews/T065_clean_preview.wav,XWC_P10_N02,,FAN_SHI_7_TIAO_7,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T065,005,RS_XWC_002_065,RECD2_BATCH07_T065,RECD2_BATCH07_T065:gesture_start,gesture_start,0.324,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T065,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T065_clean_preview.wav,clean_previews/T065_clean_preview.wav,XWC_P10_N02,,FAN_SHI_7_TIAO_7,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T065,005,RS_XWC_002_065,RECD2_BATCH07_T065,RECD2_BATCH07_T065:render_anchor,render_anchor,0.324,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T065,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T065_clean_preview.wav,clean_previews/T065_clean_preview.wav,XWC_P10_N02,,FAN_SHI_7_TIAO_7,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T065,005,RS_XWC_002_065,RECD2_BATCH07_T065,RECD2_BATCH07_T065:tail_end,tail_end,2.965,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T065,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T065_clean_preview.wav,clean_previews/T065_clean_preview.wav,XWC_P10_N02,,FAN_SHI_7_TIAO_7,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T066,006,RS_XWC_002_066,RECD2_BATCH07_T066,RECD2_BATCH07_T066:pre_idle_end,pre_idle_end,0.157,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T066,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T066_clean_preview.wav,clean_previews/T066_clean_preview.wav,XWC_P10_N03,,FAN_SHI_7_TIAO_6,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T066,006,RS_XWC_002_066,RECD2_BATCH07_T066,RECD2_BATCH07_T066:gesture_start,gesture_start,0.207,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T066,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T066_clean_preview.wav,clean_previews/T066_clean_preview.wav,XWC_P10_N03,,FAN_SHI_7_TIAO_6,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T066,006,RS_XWC_002_066,RECD2_BATCH07_T066,RECD2_BATCH07_T066:render_anchor,render_anchor,0.207,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T066,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T066_clean_preview.wav,clean_previews/T066_clean_preview.wav,XWC_P10_N03,,FAN_SHI_7_TIAO_6,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T066,006,RS_XWC_002_066,RECD2_BATCH07_T066,RECD2_BATCH07_T066:tail_end,tail_end,1.960,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T066,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T066_clean_preview.wav,clean_previews/T066_clean_preview.wav,XWC_P10_N03,,FAN_SHI_7_TIAO_6,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T067,007,RS_XWC_002_067,RECD2_BATCH07_T067,RECD2_BATCH07_T067:pre_idle_end,pre_idle_end,0.078,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T067,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T067_clean_preview.wav,clean_previews/T067_clean_preview.wav,XWC_P10_N04,,FAN_SHI_7_TIAO_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T067,007,RS_XWC_002_067,RECD2_BATCH07_T067,RECD2_BATCH07_T067:gesture_start,gesture_start,0.128,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T067,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T067_clean_preview.wav,clean_previews/T067_clean_preview.wav,XWC_P10_N04,,FAN_SHI_7_TIAO_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T067,007,RS_XWC_002_067,RECD2_BATCH07_T067,RECD2_BATCH07_T067:render_anchor,render_anchor,0.128,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T067,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T067_clean_preview.wav,clean_previews/T067_clean_preview.wav,XWC_P10_N04,,FAN_SHI_7_TIAO_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T067,007,RS_XWC_002_067,RECD2_BATCH07_T067,RECD2_BATCH07_T067:tail_end,tail_end,2.899,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T067,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T067_clean_preview.wav,clean_previews/T067_clean_preview.wav,XWC_P10_N04,,FAN_SHI_7_TIAO_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T068,008,RS_XWC_002_068,RECD2_BATCH07_T068,RECD2_BATCH07_T068:pre_idle_end,pre_idle_end,0.461,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T068,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T068_clean_preview.wav,clean_previews/T068_clean_preview.wav,XWC_P10_N05,,FAN_ZHONG_7_GOU_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T068,008,RS_XWC_002_068,RECD2_BATCH07_T068,RECD2_BATCH07_T068:gesture_start,gesture_start,0.511,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T068,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T068_clean_preview.wav,clean_previews/T068_clean_preview.wav,XWC_P10_N05,,FAN_ZHONG_7_GOU_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T068,008,RS_XWC_002_068,RECD2_BATCH07_T068,RECD2_BATCH07_T068:render_anchor,render_anchor,0.511,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T068,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T068_clean_preview.wav,clean_previews/T068_clean_preview.wav,XWC_P10_N05,,FAN_ZHONG_7_GOU_1,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T068,008,RS_XWC_002_068,RECD2_BATCH07_T068,RECD2_BATCH07_T068:tail_end,tail_end,2.197,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T068,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T068_clean_preview.wav,clean_previews/T068_clean_preview.wav,XWC_P10_N05,,FAN_ZHONG_7_GOU_1,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T069,009,RS_XWC_002_069,RECD2_BATCH07_T069,RECD2_BATCH07_T069:pre_idle_end,pre_idle_end,0.768,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T069,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T069_clean_preview.wav,clean_previews/T069_clean_preview.wav,XWC_P10_N06,,FAN_DA_7_BO_6,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T069,009,RS_XWC_002_069,RECD2_BATCH07_T069,RECD2_BATCH07_T069:gesture_start,gesture_start,0.818,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T069,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T069_clean_preview.wav,clean_previews/T069_clean_preview.wav,XWC_P10_N06,,FAN_DA_7_BO_6,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T069,009,RS_XWC_002_069,RECD2_BATCH07_T069,RECD2_BATCH07_T069:render_anchor,render_anchor,0.818,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T069,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T069_clean_preview.wav,clean_previews/T069_clean_preview.wav,XWC_P10_N06,,FAN_DA_7_BO_6,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T069,009,RS_XWC_002_069,RECD2_BATCH07_T069,RECD2_BATCH07_T069:tail_end,tail_end,2.900,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T069,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T069_clean_preview.wav,clean_previews/T069_clean_preview.wav,XWC_P10_N06,,FAN_DA_7_BO_6,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T070,010,RS_XWC_002_070,RECD2_BATCH07_T070,RECD2_BATCH07_T070:pre_idle_end,pre_idle_end,2.577,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T070,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T070_clean_preview.wav,clean_previews/T070_clean_preview.wav,XWC_P10_N07,,FAN_DA7_ZHONG7_CUO_6_1,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T070,010,RS_XWC_002_070,RECD2_BATCH07_T070,RECD2_BATCH07_T070:gesture_start,gesture_start,2.677,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T070,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T070_clean_preview.wav,clean_previews/T070_clean_preview.wav,XWC_P10_N07,,FAN_DA7_ZHONG7_CUO_6_1,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
